id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,20,treasurer,treasurer,NOUN,NN,97.0,16.0,nmod,invested,invest,1,Attribute
doc1,1,21,as,as,ADP,IN,107.0,22.0,mark,provided,provide,1,Condition
doc1,1,22,provided,provide,VERB,VBN,110.0,16.0,advcl,invested,invest,1,Condition
doc1,1,23,by,by,ADP,IN,119.0,24.0,case,law,law,1,Condition
doc1,1,24,law,law,NOUN,NN,122.0,22.0,nmod,provided,provide,1,Condition
doc1,1,25,.,.,.,.,125.0,16.0,punct,invested,invest,1,
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,all,all,DET,DT,0.0,2.0,det,interest,interest,1,Object
doc1,1,2,interest,interest,NOUN,NN,4.0,18.0,nsubjpass,credited,credit,1,Object
doc1,1,3,and,and,CONJ,CC,13.0,2.0,cc,interest,interest,1,Object
doc1,1,4,income,income,NOUN,NN,17.0,2.0,conj,interest,interest,1,Object
doc1,1,5,derived,derive,VERB,VBN,24.0,2.0,acl,interest,interest,1,Object
doc1,1,6,from,from,ADP,IN,32.0,8.0,case,investment,investment,1,Object
doc1,1,7,the,the,DET,DT,37.0,8.0,det,investment,investment,1,Object
doc1,1,8,investment,investment,NOUN,NN,41.0,5.0,nmod,derived,derive,1,Object
doc1,1,9,and,and,CONJ,CC,52.0,8.0,cc,investment,investment,1,Object
doc1,1,10,deposit,deposit,NOUN,NN,56.0,5.0,nmod,derived,derive,1,Object
doc1,1,11,of,of,ADP,IN,64.0,12.0,case,moneys,money,1,Object
doc1,1,12,moneys,money,NOUN,NNS,67.0,8.0,nmod,investment,investment,1,Object
doc1,1,13,in,in,ADP,IN,74.0,15.0,case,fund,fund,1,Object
doc1,1,14,the,the,DET,DT,77.0,15.0,det,fund,fund,1,Object
doc1,1,15,fund,fund,NOUN,NN,81.0,12.0,nmod,moneys,money,1,Object
doc1,1,16,shall,shall,VERB,MD,86.0,18.0,aux,credited,credit,1,Deontic
doc1,1,17,be,be,VERB,VB,92.0,18.0,auxpass,credited,credit,1,Aim
doc1,1,18,credited,credit,VERB,VBN,95.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,19,to,to,PRT,TO,104.0,21.0,case,fund,fund,1,Condition
doc1,1,20,the,the,DET,DT,107.0,21.0,det,fund,fund,1,Condition
doc1,1,21,fund,fund,NOUN,NN,111.0,18.0,nmod,credited,credit,1,Condition
doc1,1,22,.,.,.,.,115.0,18.0,punct,credited,credit,1,
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,any,any,DET,DT,0.0,5.0,det,moneys,money,1,Object
doc1,1,2,unexpended,unexpended,ADJ,JJ,4.0,5.0,amod,moneys,money,1,Object
doc1,1,3,and,and,CONJ,CC,15.0,2.0,cc,unexpended,unexpended,1,Object
doc1,1,4,unencumbered,unencumbered,ADJ,JJ,19.0,2.0,conj,unexpended,unexpended,1,Object
doc1,1,5,moneys,money,NOUN,NNS,32.0,18.0,nsubj,remain,remain,1,Object
doc1,1,6,remaining,remain,VERB,VBG,39.0,5.0,acl,moneys,money,1,Object
doc1,1,7,in,in,ADP,IN,49.0,9.0,case,fund,fund,1,Object
doc1,1,8,the,the,DET,DT,52.0,9.0,det,fund,fund,1,Object
doc1,1,9,fund,fund,NOUN,NN,56.0,6.0,nmod,remaining,remain,1,Object
doc1,1,10,at,at,ADP,IN,61.0,12.0,case,end,end,1,Object
doc1,1,11,the,the,DET,DT,64.0,12.0,det,end,end,1,Object
doc1,1,12,end,end,NOUN,NN,68.0,6.0,nmod,remaining,remain,1,Object
doc1,1,13,of,of,ADP,IN,72.0,16.0,case,year,year,1,Object
doc1,1,14,a,a,DET,DT,75.0,16.0,det,year,year,1,Object
doc1,1,15,fiscal,fiscal,ADJ,JJ,77.0,16.0,amod,year,year,1,Object
doc1,1,16,year,year,NOUN,NN,84.0,12.0,nmod,end,end,1,Object
doc1,1,17,shall,shall,VERB,MD,89.0,18.0,aux,remain,remain,1,Deontic
doc1,1,18,remain,remain,VERB,VB,95.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,19,in,in,ADP,IN,102.0,21.0,case,fund,fund,1,
doc1,1,20,the,the,DET,DT,105.0,21.0,det,fund,fund,1,
doc1,1,21,fund,fund,NOUN,NN,109.0,18.0,nmod,remain,remain,1,
doc1,1,22,...,...,.,:,113.0,18.0,punct,remain,remain,1,
doc1,1,23,.,.,.,.,118.0,18.0,punct,remain,remain,1,
doc1,1,0,ROOT,ROOT,,,,,,,,2,
doc1,1,1,and,and,CONJ,CC,0.0,4.0,cc,revert,revert,2,
doc1,1,2,shall,shall,VERB,MD,4.0,4.0,aux,revert,revert,2,Deontic
doc1,1,3,not,not,ADV,RB,10.0,4.0,neg,revert,revert,2,Deontic
doc1,1,4,revert,revert,VERB,VB,14.0,0.0,root,ROOT,ROOT,2,Aim
doc1,1,5,or,or,CONJ,CC,21.0,4.0,cc,revert,revert,2,Aim
doc1,1,6,be,be,VERB,VB,24.0,7.0,auxpass,credited,credit,2,Aim
doc1,1,7,credited,credit,VERB,VBN,27.0,4.0,conj,revert,revert,2,Aim
doc1,1,8,or,or,CONJ,CC,36.0,4.0,cc,revert,revert,2,Aim
doc1,1,9,transferred,transfer,VERB,VBN,39.0,4.0,conj,revert,revert,2,Aim
doc1,1,10,to,to,PRT,TO,51.0,13.0,case,fund,fund,2,Condition
doc1,1,11,the,the,DET,DT,54.0,13.0,det,fund,fund,2,Condition
doc1,1,12,general,general,ADJ,JJ,58.0,13.0,amod,fund,fund,2,Condition
doc1,1,13,fund,fund,NOUN,NN,66.0,9.0,nmod,transferred,transfer,2,Condition
doc1,1,14,or,or,CONJ,CC,71.0,13.0,cc,fund,fund,2,Condition
doc1,1,15,another,another,DET,DT,74.0,16.0,det,fund,fund,2,Condition
doc1,1,16,fund,fund,NOUN,NN,82.0,9.0,nmod,transferred,transfer,2,Condition
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,except,except,ADP,IN,0.0,2.0,case,that,that,1,
doc1,1,2,that,that,DET,DT,7.0,20.0,nmod,contains,contain,1,
doc1,1,3,",",",",.,",",11.0,20.0,punct,contains,contain,1,
doc1,1,4,if,if,ADP,IN,13.0,12.0,mark,repealed,repeal,1,Condition
doc1,1,5,",",",",.,",",15.0,12.0,punct,repealed,repeal,1,
doc1,1,6,at,at,ADP,IN,17.0,8.0,case,time,time,1,Condition
doc1,1,7,the,the,DET,DT,20.0,8.0,det,time,time,1,Condition
doc1,1,8,time,time,NOUN,NN,24.0,12.0,nmod,repealed,repeal,1,Condition
doc1,1,9,this,this,DET,DT,29.0,10.0,det,article,article,1,Condition
doc1,1,10,article,article,NOUN,NN,34.0,12.0,nsubjpass,repealed,repeal,1,Condition
doc1,1,11,is,be,VERB,VBZ,42.0,12.0,auxpass,repealed,repeal,1,Condition
doc1,1,12,repealed,repeal,VERB,VBN,45.0,20.0,advcl,contains,contain,1,Condition
doc1,1,13,pursuant,pursuant,ADJ,JJ,54.0,15.0,case,section,section,1,Condition
doc1,1,14,to,to,PRT,TO,63.0,13.0,mwe,pursuant,pursuant,1,Condition
doc1,1,15,section,section,NOUN,NN,66.0,12.0,nmod,repealed,repeal,1,Condition
doc1,1,16,24-37.3-107,24-37.3-107,NUM,CD,74.0,15.0,nummod,section,section,1,Condition
doc1,1,17,",",",",.,",",85.0,20.0,punct,contains,contain,1,
doc1,1,18,the,the,DET,DT,87.0,19.0,det,fund,fund,1,Condition
doc1,1,19,fund,fund,NOUN,NN,91.0,20.0,nsubj,contains,contain,1,Condition
doc1,1,20,contains,contain,VERB,VBZ,96.0,0.0,root,ROOT,ROOT,1,Condition
doc1,1,21,a,a,DET,DT,105.0,22.0,det,balance,balance,1,Condition
doc1,1,22,balance,balance,NOUN,NN,107.0,20.0,dobj,contains,contain,1,Condition
doc1,1,23,of,of,ADP,IN,115.0,27.0,case,moneys,money,1,Condition
doc1,1,24,unencumbered,unencumbered,ADJ,JJ,118.0,27.0,amod,moneys,money,1,Condition
doc1,1,25,and,and,CONJ,CC,131.0,24.0,cc,unencumbered,unencumbered,1,Condition
doc1,1,26,unexpended,unexpended,ADJ,JJ,135.0,24.0,conj,unencumbered,unencumbered,1,Condition
doc1,1,27,moneys,money,NOUN,NNS,146.0,22.0,nmod,balance,balance,1,Condition
doc1,1,28,",",",",.,",",152.0,22.0,punct,balance,balance,1,
doc1,1,29,those,those,DET,DT,154.0,30.0,det,moneys,money,1,
doc1,1,30,moneys,money,NOUN,NNS,160.0,32.0,nsubj,revert,revert,1,
doc1,1,31,shall,shall,VERB,MD,167.0,32.0,aux,revert,revert,1,Deontic
doc1,1,32,revert,revert,VERB,VB,173.0,22.0,acl,balance,balance,1,Aim
doc1,1,33,to,to,PRT,TO,180.0,36.0,case,fund,fund,1,
doc1,1,34,the,the,DET,DT,183.0,36.0,det,fund,fund,1,
doc1,1,35,general,general,ADJ,JJ,187.0,36.0,amod,fund,fund,1,
doc1,1,36,fund,fund,NOUN,NN,195.0,32.0,nmod,revert,revert,1,
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,moneys,money,NOUN,NNS,0.0,7.0,nsubjpass,used,use,1,Object
doc1,1,2,in,in,ADP,IN,7.0,4.0,case,fund,fund,1,Object
doc1,1,3,the,the,DET,DT,10.0,4.0,det,fund,fund,1,Object
doc1,1,4,fund,fund,NOUN,NN,14.0,1.0,nmod,moneys,money,1,Object
doc1,1,5,may,may,VERB,MD,19.0,7.0,aux,used,use,1,Deontic
doc1,1,6,be,be,VERB,VB,23.0,7.0,auxpass,used,use,1,Aim
doc1,1,7,used,use,VERB,VBN,26.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,8,for,for,ADP,IN,31.0,11.0,case,purposes,purpose,1,Condition
doc1,1,9,the,the,DET,DT,35.0,11.0,det,purposes,purpose,1,Condition
doc1,1,10,following,follow,VERB,VBG,39.0,11.0,amod,purposes,purpose,1,Condition
doc1,1,11,purposes,purpose,NOUN,NNS,49.0,7.0,nmod,used,use,1,
doc1,1,12,:,:,.,:,57.0,7.0,punct,used,use,1,
doc1,1,13,-LRB-,-lrb-,.,-LRB-,59.0,14.0,punct,a,a,1,
doc1,1,14,a,a,X,LS,60.0,7.0,parataxis,used,use,1,
doc1,1,15,-RRB-,-rrb-,.,-RRB-,61.0,14.0,punct,a,a,1,
doc1,1,16,the,the,DET,DT,63.0,20.0,det,expenses,expense,1,Condition
doc1,1,17,actual,actual,ADJ,JJ,67.0,20.0,amod,expenses,expense,1,Condition
doc1,1,18,and,and,CONJ,CC,74.0,17.0,cc,actual,actual,1,Condition
doc1,1,19,necessary,necessary,ADJ,JJ,78.0,17.0,conj,actual,actual,1,Condition
doc1,1,20,expenses,expense,NOUN,NNS,88.0,14.0,nsubj,a,a,1,Condition
doc1,1,21,incurred,incur,VERB,VBN,97.0,20.0,acl,expenses,expense,1,Condition
doc1,1,22,by,by,ADP,IN,106.0,23.0,case,members,member,1,Condition
doc1,1,23,members,member,NOUN,NNS,109.0,21.0,nmod,incurred,incur,1,Condition
doc1,1,24,of,of,ADP,IN,117.0,26.0,case,council,council,1,Condition
doc1,1,25,the,the,DET,DT,120.0,26.0,det,council,council,1,Condition
doc1,1,26,council,council,NOUN,NN,124.0,23.0,nmod,members,member,1,Condition
doc1,1,27,for,for,ADP,IN,132.0,28.0,mark,serving,serve,1,Condition
doc1,1,28,serving,serve,VERB,VBG,136.0,21.0,advcl,incurred,incur,1,Condition
doc1,1,29,on,on,ADP,IN,144.0,31.0,case,council,council,1,Condition
doc1,1,30,the,the,DET,DT,147.0,31.0,det,council,council,1,Condition
doc1,1,31,council,council,NOUN,NN,151.0,28.0,nmod,serving,serve,1,Condition
doc1,1,32,;,;,.,:,158.0,20.0,punct,expenses,expense,1,
doc1,1,33,-LRB-,-lrb-,.,-LRB-,160.0,34.0,punct,b,b,1,
doc1,1,34,b,b,X,LS,161.0,37.0,dep,costs,cost,1,
doc1,1,35,-RRB-,-rrb-,.,-RRB-,162.0,34.0,punct,b,b,1,
doc1,1,36,the,the,DET,DT,164.0,37.0,det,costs,cost,1,Condition
doc1,1,37,costs,cost,NOUN,NNS,168.0,14.0,nsubj,a,a,1,Condition
doc1,1,38,of,of,ADP,IN,174.0,39.0,case,staffing,staffing,1,Condition
doc1,1,39,staffing,staffing,NOUN,NN,177.0,37.0,nmod,costs,cost,1,Condition
doc1,1,40,the,the,DET,DT,186.0,41.0,det,council,council,1,Condition
doc1,1,41,council,council,NOUN,NN,190.0,37.0,dep,costs,cost,1,Condition
doc1,1,42,;,;,.,:,197.0,20.0,punct,expenses,expense,1,
doc1,1,43,and,and,CONJ,CC,199.0,20.0,cc,expenses,expense,1,Condition
doc1,1,44,-LRB-,-lrb-,.,-LRB-,203.0,45.0,punct,c,c,1,
doc1,1,45,c,c,X,LS,204.0,48.0,dep,costs,cost,1,
doc1,1,46,-RRB-,-rrb-,.,-RRB-,205.0,45.0,punct,c,c,1,
doc1,1,47,the,the,DET,DT,207.0,48.0,det,costs,cost,1,Condition
doc1,1,48,costs,cost,NOUN,NNS,211.0,14.0,nsubj,a,a,1,Condition
doc1,1,49,of,of,ADP,IN,217.0,50.0,mark,preparing,prepare,1,Condition
doc1,1,50,preparing,prepare,VERB,VBG,220.0,48.0,acl,costs,cost,1,Condition
doc1,1,51,and,and,CONJ,CC,230.0,50.0,cc,preparing,prepare,1,Condition
doc1,1,52,submitting,submit,VERB,VBG,234.0,48.0,acl,costs,cost,1,Condition
doc1,1,53,the,the,DET,DT,245.0,55.0,det,report,report,1,Condition
doc1,1,54,annual,annual,ADJ,JJ,249.0,55.0,amod,report,report,1,Condition
doc1,1,55,report,report,NOUN,NN,256.0,50.0,dobj,preparing,prepare,1,Condition
doc1,1,56,required,require,VERB,VBN,263.0,55.0,acl,report,report,1,Condition
doc1,1,57,by,by,ADP,IN,272.0,58.0,case,section,section,1,Condition
doc1,1,58,section,section,NOUN,NN,275.0,56.0,nmod,required,require,1,Condition
doc1,1,59,24-37.3-106,24-37.3-106,NUM,CD,283.0,58.0,nummod,section,section,1,
doc1,1,60,.,.,.,.,294.0,14.0,punct,a,a,1,
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,it,it,PRON,PRP,0.0,4.0,nsubj,intent,intent,1,
doc1,1,2,is,be,VERB,VBZ,3.0,4.0,cop,intent,intent,1,
doc1,1,3,the,the,DET,DT,6.0,4.0,det,intent,intent,1,
doc1,1,4,intent,intent,NOUN,NN,10.0,0.0,root,ROOT,ROOT,1,
doc1,1,5,of,of,ADP,IN,17.0,8.0,case,assembly,assembly,1,
doc1,1,6,the,the,DET,DT,20.0,8.0,det,assembly,assembly,1,
doc1,1,7,general,general,ADJ,JJ,24.0,8.0,amod,assembly,assembly,1,
doc1,1,8,assembly,assembly,NOUN,NN,32.0,4.0,nmod,intent,intent,1,
doc1,1,9,that,that,ADP,IN,41.0,17.0,mark,appropriated,appropriate,1,
doc1,1,10,no,no,DET,DT,46.0,11.0,neg,moneys,money,1,
doc1,1,11,moneys,money,NOUN,NNS,49.0,17.0,nsubjpass,appropriated,appropriate,1,Object
doc1,1,12,from,from,ADP,IN,56.0,15.0,case,fund,fund,1,Object
doc1,1,13,the,the,DET,DT,61.0,15.0,det,fund,fund,1,Object
doc1,1,14,general,general,ADJ,JJ,65.0,15.0,amod,fund,fund,1,Object
doc1,1,15,fund,fund,NOUN,NN,73.0,11.0,nmod,moneys,money,1,Object
doc1,1,16,be,be,VERB,VB,78.0,17.0,auxpass,appropriated,appropriate,1,Aim
doc1,1,17,appropriated,appropriate,VERB,VBN,81.0,8.0,ccomp,assembly,assembly,1,Aim
doc1,1,18,for,for,ADP,IN,94.0,20.0,case,council,council,1,Condition
doc1,1,19,the,the,DET,DT,98.0,20.0,det,council,council,1,Condition
doc1,1,20,council,council,NOUN,NN,102.0,17.0,nmod,appropriated,appropriate,1,Condition
doc1,1,21,.,.,.,.,109.0,4.0,punct,intent,intent,1,
doc1,1,0,ROOT,ROOT,,,,,,,,2,
doc1,1,1,it,it,PRON,PRP,0.0,5.0,nsubj,intent,intent,2,
doc1,1,2,is,be,VERB,VBZ,3.0,5.0,cop,intent,intent,2,
doc1,1,3,also,also,ADV,RB,6.0,5.0,advmod,intent,intent,2,
doc1,1,4,the,the,DET,DT,11.0,5.0,det,intent,intent,2,
doc1,1,5,intent,intent,NOUN,NN,15.0,0.0,root,ROOT,ROOT,2,
doc1,1,6,of,of,ADP,IN,22.0,9.0,case,assembly,assembly,2,
doc1,1,7,the,the,DET,DT,25.0,9.0,det,assembly,assembly,2,
doc1,1,8,general,general,ADJ,JJ,29.0,9.0,amod,assembly,assembly,2,
doc1,1,9,assembly,assembly,NOUN,NN,37.0,5.0,nmod,intent,intent,2,
doc1,1,10,that,that,ADP,IN,46.0,15.0,mark,hired,hire,2,
doc1,1,11,no,no,DET,DT,51.0,13.0,neg,employees,employee,2,
doc1,1,12,state,state,NOUN,NN,54.0,13.0,compound,employees,employee,2,Object
doc1,1,13,employees,employee,NOUN,NNS,60.0,15.0,nsubjpass,hired,hire,2,Object
doc1,1,14,be,be,VERB,VB,70.0,15.0,auxpass,hired,hire,2,Aim
doc1,1,15,hired,hire,VERB,VBN,73.0,9.0,ccomp,assembly,assembly,2,Aim
doc1,1,16,to,to,PRT,TO,79.0,17.0,mark,implement,implement,2,Condition
doc1,1,17,implement,implement,VERB,VB,82.0,15.0,xcomp,hired,hire,2,Condition
doc1,1,18,this,this,DET,DT,92.0,19.0,det,article,article,2,Condition
doc1,1,19,article,article,NOUN,NN,97.0,17.0,dobj,implement,implement,2,Condition
doc1,1,20,...,...,.,:,104.0,5.0,punct,intent,intent,2,
doc1,1,0,ROOT,ROOT,,,,,,,,2,
doc1,1,1,...,...,.,:,0.0,0.0,root,ROOT,ROOT,2,
doc1,1,2,and,and,CONJ,CC,3.0,1.0,root,...,...,2,
doc1,1,3,that,that,ADP,IN,7.0,15.0,mark,absorbed,absorb,2,
doc1,1,4,the,the,DET,DT,12.0,6.0,det,costs,cost,2,Object
doc1,1,5,administrative,administrative,ADJ,JJ,16.0,6.0,amod,costs,cost,2,Object
doc1,1,6,costs,cost,NOUN,NNS,31.0,15.0,nsubjpass,absorbed,absorb,2,Object
doc1,1,7,of,of,ADP,IN,37.0,8.0,mark,providing,provide,2,Object
doc1,1,8,providing,provide,VERB,VBG,40.0,6.0,acl,costs,cost,2,Object
doc1,1,9,fiscal,fiscal,ADJ,JJ,50.0,10.0,amod,support,support,2,Object
doc1,1,10,support,support,NOUN,NN,57.0,8.0,dobj,providing,provide,2,Object
doc1,1,11,to,to,PRT,TO,65.0,13.0,case,council,council,2,Object
doc1,1,12,the,the,DET,DT,68.0,13.0,det,council,council,2,Object
doc1,1,13,council,council,NOUN,NN,72.0,8.0,nmod,providing,provide,2,Object
doc1,1,14,be,be,VERB,VB,80.0,15.0,auxpass,absorbed,absorb,2,Aim
doc1,1,15,absorbed,absorb,VERB,VBN,83.0,2.0,ccomp,and,and,2,Aim
doc1,1,16,by,by,ADP,IN,92.0,18.0,case,department,department,2,
doc1,1,17,the,the,DET,DT,95.0,18.0,det,department,department,2,
doc1,1,18,department,department,NOUN,NN,99.0,15.0,nmod,absorbed,absorb,2,Attribute
doc1,1,19,of,of,ADP,IN,110.0,20.0,case,agriculture,agriculture,2,Attribute
doc1,1,20,agriculture,agriculture,NOUN,NN,113.0,18.0,nmod,department,department,2,Attribute
doc1,1,21,.,.,.,.,124.0,2.0,punct,and,and,2,
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,if,if,ADP,IN,0.0,6.0,mark,receive,receive,1,Condition
doc1,1,2,the,the,DET,DT,3.0,3.0,det,council,council,1,Condition
doc1,1,3,council,council,NOUN,NN,7.0,6.0,nsubj,receive,receive,1,Condition
doc1,1,4,does,do,VERB,VBZ,15.0,6.0,aux,receive,receive,1,Condition
doc1,1,5,not,not,ADV,RB,20.0,6.0,neg,receive,receive,1,Condition
doc1,1,6,receive,receive,VERB,VB,24.0,38.0,advcl,meet,meet,1,Condition
doc1,1,7,sufficient,sufficient,ADJ,JJ,32.0,8.0,amod,moneys,money,1,Condition
doc1,1,8,moneys,money,NOUN,NNS,43.0,6.0,dobj,receive,receive,1,Condition
doc1,1,9,through,through,ADP,IN,50.0,10.0,case,gifts,gift,1,Condition
doc1,1,10,gifts,gift,NOUN,NNS,58.0,6.0,nmod,receive,receive,1,Condition
doc1,1,11,",",",",.,",",63.0,10.0,punct,gifts,gift,1,
doc1,1,12,grants,grant,NOUN,NNS,65.0,6.0,nmod,receive,receive,1,Condition
doc1,1,13,",",",",.,",",71.0,10.0,punct,gifts,gift,1,
doc1,1,14,and,and,CONJ,CC,73.0,10.0,cc,gifts,gift,1,Condition
doc1,1,15,donations,donation,NOUN,NNS,77.0,6.0,nmod,receive,receive,1,Condition
doc1,1,16,pursuant,pursuant,ADJ,JJ,87.0,18.0,case,subsection,subsection,1,Condition
doc1,1,17,to,to,PRT,TO,96.0,16.0,mwe,pursuant,pursuant,1,Condition
doc1,1,18,subsection,subsection,NOUN,NN,99.0,15.0,nmod,donations,donation,1,Condition
doc1,1,19,-LRB-,-lrb-,.,-LRB-,110.0,20.0,punct,1,1,1,
doc1,1,20,1,1,NUM,CD,111.0,18.0,appos,subsection,subsection,1,
doc1,1,21,-RRB-,-rrb-,.,-RRB-,112.0,20.0,punct,1,1,1,
doc1,1,22,of,of,ADP,IN,114.0,24.0,case,section,section,1,Condition
doc1,1,23,this,this,DET,DT,117.0,24.0,det,section,section,1,Condition
doc1,1,24,section,section,NOUN,NN,122.0,18.0,nmod,subsection,subsection,1,Condition
doc1,1,25,to,to,PRT,TO,130.0,26.0,mark,carry,carry,1,Condition
doc1,1,26,carry,carry,VERB,VB,133.0,6.0,advcl,receive,receive,1,Condition
doc1,1,27,out,out,PRT,RP,139.0,26.0,compound,carry,carry,1,Condition
doc1,1,28,the,the,DET,DT,143.0,29.0,det,duties,duty,1,Condition
doc1,1,29,duties,duty,NOUN,NNS,147.0,26.0,dobj,carry,carry,1,Condition
doc1,1,30,of,of,ADP,IN,154.0,32.0,case,council,council,1,Condition
doc1,1,31,the,the,DET,DT,157.0,32.0,det,council,council,1,Condition
doc1,1,32,council,council,NOUN,NN,161.0,29.0,nmod,duties,duty,1,Condition
doc1,1,33,",",",",.,",",168.0,38.0,punct,meet,meet,1,
doc1,1,34,the,the,DET,DT,170.0,35.0,det,council,council,1,Attribute
doc1,1,35,council,council,NOUN,NN,174.0,38.0,nsubj,meet,meet,1,Attribute
doc1,1,36,shall,shall,VERB,MD,182.0,38.0,aux,meet,meet,1,Deontic
doc1,1,37,not,not,ADV,RB,188.0,38.0,neg,meet,meet,1,Deontic
doc1,1,38,meet,meet,VERB,VB,192.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,0,ROOT,ROOT,,,,,,,,1,
doc1,1,1,...,...,.,:,0.0,5.0,punct,prepare,prepare,1,
doc1,1,2,and,and,CONJ,CC,3.0,5.0,cc,prepare,prepare,1,
doc1,1,3,shall,shall,VERB,MD,7.0,5.0,aux,prepare,prepare,1,Deontic
doc1,1,4,not,not,ADV,RB,13.0,5.0,neg,prepare,prepare,1,Deontic
doc1,1,5,prepare,prepare,VERB,VB,17.0,0.0,root,ROOT,ROOT,1,Aim
doc1,1,6,an,a,DET,DT,25.0,8.0,det,report,report,1,Object
doc1,1,7,annual,annual,ADJ,JJ,28.0,8.0,amod,report,report,1,Object
doc1,1,8,report,report,NOUN,NN,35.0,5.0,dobj,prepare,prepare,1,Object
doc1,1,9,pursuant,pursuant,ADJ,JJ,42.0,11.0,case,section,section,1,Object
doc1,1,10,to,to,PRT,TO,51.0,9.0,mwe,pursuant,pursuant,1,Object
doc1,1,11,section,section,NOUN,NN,54.0,8.0,nmod,report,report,1,Object
doc1,1,12,24-37.3-106,24-37.3-106,NUM,CD,62.0,11.0,nummod,section,section,1,Object
doc1,1,13,until,until,ADP,IN,74.0,15.0,case,time,time,1,Condition
doc1,1,14,such,such,ADJ,JJ,80.0,15.0,amod,time,time,1,Condition
doc1,1,15,time,time,NOUN,NN,85.0,11.0,nmod,section,section,1,Condition
doc1,1,16,as,as,ADP,IN,90.0,19.0,mark,become,become,1,Condition
doc1,1,17,sufficient,sufficient,ADJ,JJ,93.0,18.0,amod,moneys,money,1,Condition
doc1,1,18,moneys,money,NOUN,NNS,104.0,19.0,nsubj,become,become,1,Condition
doc1,1,19,become,become,VERB,VBP,111.0,15.0,acl,time,time,1,Condition
doc1,1,20,available,available,ADJ,JJ,118.0,19.0,xcomp,become,become,1,
doc1,1,21,.,.,.,.,127.0,5.0,punct,prepare,prepare,1,
doc1,1,0,ROOT,ROOT,,,,,,,,0,
doc1,1,1,commencing,commence,VERB,VBG,0.0,21.0,advcl,report,report,0,Condition
doc1,1,2,october,october,NOUN,NNP,11.0,1.0,dobj,commencing,commence,0,Condition
doc1,1,3,1,1,NUM,CD,19.0,2.0,nummod,october,october,0,Condition
doc1,1,4,",",",",.,",",20.0,2.0,punct,october,october,0,
doc1,1,5,2011,2011,NUM,CD,22.0,2.0,nummod,october,october,0,Condition
doc1,1,6,",",",",.,",",26.0,2.0,punct,october,october,0,
doc1,1,7,and,and,CONJ,CC,28.0,2.0,cc,october,october,0,Condition
doc1,1,8,on,on,ADP,IN,32.0,11.0,case,october,october,0,Condition
doc1,1,9,or,or,CONJ,CC,35.0,8.0,cc,on,on,0,Condition
doc1,1,10,before,before,ADP,IN,38.0,8.0,conj,on,on,0,Condition
doc1,1,11,october,october,NOUN,NNP,45.0,1.0,dobj,commencing,commence,0,Condition
doc1,1,12,1,1,NUM,CD,53.0,11.0,nummod,october,october,0,Condition
doc1,1,13,of,of,ADP,IN,55.0,15.0,case,year,year,0,Condition
doc1,1,14,each,each,DET,DT,58.0,15.0,det,year,year,0,Condition
doc1,1,15,year,year,NOUN,NN,63.0,11.0,nmod,october,october,0,Condition
doc1,1,16,thereafter,thereafter,ADV,RB,68.0,15.0,advmod,year,year,0,Condition
doc1,1,17,",",",",.,",",78.0,21.0,punct,report,report,0,
doc1,1,18,the,the,DET,DT,80.0,19.0,det,council,council,0,
doc1,1,19,council,council,NOUN,NN,84.0,21.0,nsubj,report,report,0,Attribute
doc1,1,20,shall,shall,VERB,MD,92.0,21.0,aux,report,report,0,Deontic
doc1,1,21,report,report,VERB,VB,98.0,0.0,root,ROOT,ROOT,0,Aim
doc1,1,22,its,its,PRON,PRP$,105.0,23.0,nmod,findings,finding,0,Object
doc1,1,23,findings,finding,NOUN,NNS,109.0,21.0,dobj,report,report,0,Object
doc1,1,24,and,and,CONJ,CC,118.0,23.0,cc,findings,finding,0,Object
doc1,1,25,recommendations,recommendation,NOUN,NNS,122.0,21.0,dobj,report,report,0,Object
doc1,1,26,",",",",.,",",137.0,23.0,punct,findings,finding,0,
doc1,1,27,including,include,VERB,VBG,139.0,30.0,case,proposals,proposal,0,Object
doc1,1,28,any,any,DET,DT,149.0,30.0,det,proposals,proposal,0,Object
doc1,1,29,legislative,legislative,ADJ,JJ,153.0,30.0,amod,proposals,proposal,0,Object
doc1,1,30,proposals,proposal,NOUN,NNS,165.0,23.0,nmod,findings,finding,0,Object
doc1,1,31,or,or,CONJ,CC,175.0,30.0,cc,proposals,proposal,0,Object
doc1,1,32,proposals,proposal,NOUN,NNS,178.0,23.0,nmod,findings,finding,0,Object
doc1,1,33,for,for,ADP,IN,188.0,35.0,case,action,action,0,Object
doc1,1,34,administrative,administrative,ADJ,JJ,192.0,35.0,amod,action,action,0,Object
